2_kitchen_neg_1	positive
2_kitchen_neg_2	positive
2_kitchen_neg_3	negative
2_kitchen_neg_4	negative
2_kitchen_neg_5	negative
2_kitchen_neg_6	negative
2_kitchen_neg_7	negative
2_kitchen_neg_8	negative
2_kitchen_neg_9	negative
2_kitchen_neg_10	negative
2_kitchen_neg_11	negative
2_kitchen_neg_12	negative
2_kitchen_neg_13	negative
2_kitchen_neg_14	negative
2_kitchen_neg_15	negative
2_kitchen_neg_16	negative
2_kitchen_neg_17	negative
2_kitchen_neg_18	negative
2_kitchen_neg_19	negative
2_kitchen_neg_20	negative
2_kitchen_neg_21	negative
2_kitchen_neg_22	negative
2_kitchen_neg_23	negative
2_kitchen_neg_24	positive
2_kitchen_neg_25	negative
2_kitchen_neg_26	negative
2_kitchen_neg_27	negative
2_kitchen_neg_28	negative
2_kitchen_neg_29	negative
2_kitchen_neg_30	negative
2_kitchen_neg_31	negative
2_kitchen_neg_32	negative
2_kitchen_neg_33	negative
2_kitchen_neg_34	negative
2_kitchen_neg_35	negative
2_kitchen_neg_36	negative
2_kitchen_neg_37	negative
2_kitchen_neg_38	negative
2_kitchen_neg_39	negative
2_kitchen_neg_40	negative
2_kitchen_neg_41	negative
2_kitchen_neg_42	negative
2_kitchen_neg_43	negative
2_kitchen_neg_44	negative
2_kitchen_neg_45	negative
2_kitchen_neg_46	negative
2_kitchen_neg_47	negative
2_kitchen_neg_48	negative
2_kitchen_neg_49	negative
2_kitchen_neg_50	negative
2_kitchen_neg_51	negative
2_kitchen_neg_52	negative
2_kitchen_neg_53	negative
2_kitchen_neg_54	negative
2_kitchen_neg_55	negative
2_kitchen_neg_56	negative
2_kitchen_neg_57	negative
2_kitchen_neg_58	negative
2_kitchen_neg_59	negative
2_kitchen_neg_60	negative
2_kitchen_neg_61	negative
2_kitchen_neg_62	negative
2_kitchen_neg_63	negative
2_kitchen_neg_64	negative
2_kitchen_neg_65	negative
2_kitchen_neg_66	negative
2_kitchen_neg_67	negative
2_kitchen_neg_68	negative
2_kitchen_neg_69	negative
2_kitchen_neg_70	negative
2_kitchen_neg_71	negative
2_kitchen_neg_72	positive
2_kitchen_neg_73	positive
2_kitchen_neg_74	positive
2_kitchen_neg_75	positive
2_kitchen_neg_76	positive
2_kitchen_neg_77	negative
2_kitchen_neg_78	negative
2_kitchen_neg_79	negative
2_kitchen_neg_80	negative
2_kitchen_neg_81	negative
2_kitchen_neg_82	negative
2_kitchen_neg_83	negative
2_kitchen_neg_84	negative
2_kitchen_neg_85	negative
2_kitchen_neg_86	positive
2_kitchen_neg_87	positive
2_kitchen_neg_88	positive
2_kitchen_neg_89	negative
2_kitchen_neg_90	negative
2_kitchen_neg_91	negative
2_kitchen_neg_92	negative
2_kitchen_neg_93	negative
2_kitchen_neg_94	negative
2_kitchen_neg_95	negative
2_kitchen_neg_96	negative
2_kitchen_neg_97	negative
2_kitchen_neg_98	negative
2_kitchen_neg_99	negative
2_kitchen_neg_100	negative
2_kitchen_neg_101	negative
2_kitchen_neg_102	negative
2_kitchen_neg_103	negative
2_kitchen_neg_104	negative
2_kitchen_neg_105	negative
2_kitchen_neg_106	negative
2_kitchen_neg_107	positive
2_kitchen_neg_108	positive
2_kitchen_neg_109	positive
2_kitchen_neg_110	positive
2_kitchen_neg_111	positive
2_kitchen_neg_112	positive
2_kitchen_neg_113	positive
2_kitchen_neg_114	positive
2_kitchen_neg_115	negative
2_kitchen_neg_116	negative
2_kitchen_neg_117	negative
2_kitchen_neg_118	negative
2_kitchen_neg_119	negative
2_kitchen_neg_120	negative
2_kitchen_neg_121	negative
2_kitchen_neg_122	negative
2_kitchen_neg_123	negative
2_kitchen_neg_124	negative
2_kitchen_neg_125	negative
