5_kitchen_neg_1	False
5_kitchen_neg_2	False
5_kitchen_neg_3	False
5_kitchen_neg_4	False
5_kitchen_neg_5	False
5_kitchen_neg_6	False
5_kitchen_neg_7	False
5_kitchen_neg_8	False
5_kitchen_neg_9	False
5_kitchen_neg_10	False
5_kitchen_neg_11	False
5_kitchen_neg_12	False
5_kitchen_neg_13	False
5_kitchen_neg_14	False
5_kitchen_neg_15	False
5_kitchen_neg_16	False
5_kitchen_neg_17	False
5_kitchen_neg_18	False
5_kitchen_neg_19	False
5_kitchen_neg_20	True
5_kitchen_neg_21	True
5_kitchen_neg_22	False
5_kitchen_neg_23	False
5_kitchen_neg_24	False
5_kitchen_neg_25	False
5_kitchen_neg_26	True
5_kitchen_neg_27	False
5_kitchen_neg_28	False
5_kitchen_neg_29	False
5_kitchen_neg_30	False
5_kitchen_neg_31	False
5_kitchen_neg_32	False
5_kitchen_neg_33	False
5_kitchen_neg_34	False
5_kitchen_neg_35	False
5_kitchen_neg_36	False
5_kitchen_neg_37	False
5_kitchen_neg_38	False
5_kitchen_neg_39	False
5_kitchen_neg_40	False
5_kitchen_neg_41	False
5_kitchen_neg_42	False
5_kitchen_neg_43	False
5_kitchen_neg_44	False
5_kitchen_neg_45	False
5_kitchen_neg_46	False
5_kitchen_neg_47	False
5_kitchen_neg_48	False
5_kitchen_neg_49	False
5_kitchen_neg_50	False
5_kitchen_neg_51	False
5_kitchen_neg_52	False
5_kitchen_neg_53	False
5_kitchen_neg_54	False
5_kitchen_neg_55	False
5_kitchen_neg_56	False
5_kitchen_neg_57	False
5_kitchen_neg_58	True
5_kitchen_neg_59	False
5_kitchen_neg_60	False
5_kitchen_neg_61	False
5_kitchen_neg_62	False
5_kitchen_neg_63	False
5_kitchen_neg_64	False
5_kitchen_neg_65	False
5_kitchen_neg_66	False
5_kitchen_neg_67	False
5_kitchen_neg_68	False
5_kitchen_neg_69	False
