 8_cell_neg_3	positive	0.125	0.25	3  months  after  VM  's  warranty  was  up 
 8_cell_neg_4	positive	0.0001	0.25	and  i  had  just  purchased  a  $  20  phone 
 8_cell_neg_5	positive	0.0001	0.25	card  +  had  airtime  credits 
 8_cell_neg_6	positive	0.375	0.25	which  were  not  refundable  . 
 8_cell_neg_7	negative	0.375	0.25	Now  i  am  not  a  teen 
 8_cell_neg_8	positive	0.5625	0.0001	and  my  phone  and  things  do  not  receive  harsh  treatment  . 
 8_cell_neg_9	positive	0.0001	0.375	My  kyocera  slider  actually  looked  like  new 
 8_cell_neg_10	positive	0.16666666666666666	0.1875	when  it  died  with  no  scratches  what-so-ever  so  i  was  pretty  upset  . 
 8_cell_neg_11	negative	0.0001	0.0001	After  multiple  calls  and  2  emails  to  VM 
 8_cell_neg_12	negative	0.16666666666666666	0.28125	it  was  pretty  clear  they  were  n't  going  to  do  anything  to  help  . 
 8_cell_neg_13	negative	0.125	0.25	I  was  offered  a  replacement  slider  at  $  20  . 
 8_cell_neg_14	negative	0.0001	0.375	Obviously  I  did  n't  want  the  same  one 
 8_cell_neg_15	negative	0.0001	0.0001	that  could  possibly  die  on  me 
 8_cell_neg_16	negative	0.125	0.25	after  a  couple  of  months  so  like  i  was  saying 
 8_cell_neg_17	negative	0.625	0.25	I  had  no  other  recourse 
 8_cell_neg_18	negative	0.0001	0.0001	but  to  purchase  this  Audiovox  8610  . 
 8_cell_neg_19	negative	0.0001	0.0001	By  the  way  AFTER 
 8_cell_neg_20	negative	0.0001	0.0001	I  PURCHASED  THE  PHONE  AT  A  LOCAL  STORE  IN  TOWN 
 8_cell_neg_21	negative	0.0001	0.0001	-LRB- 
 8_cell_neg_22	negative	0.0001	0.25	when  i  called  to  activate  the  phone  -RRB- 
 8_cell_neg_23	negative	0.0001	0.25	they  have  the  nerve 
 8_cell_neg_24	negative	0.0001	0.0001	to  tell  me  that  I  could  `  ve  purchased  the  same  8610  from  them  at  a  discount  price  of  $  24.99 
 8_cell_neg_25	negative	0.0001	0.0001	because  the  slider  died  . 
 8_cell_neg_26	negative	0.125	0.0001	The  f  !  @  %  ng  idiots  ! 
 8_cell_neg_27	negative	0.0001	0.0001	HELLO  COULD  YA  NOT  HAVE  TOLD  ME  SOONER  ?  ?  ? 
 8_cell_neg_28	negative	0.0001	0.125	and  after  i  spent 
 8_cell_neg_29	negative	0.0001	0.0001	$  50  +  tax  . 
 8_cell_neg_30	negative	0.0001	0.0001	sheesh  ! 
 8_cell_neg_31	negative	0.0001	0.25	Anyway  back  to  the  phone  review  .  . 
 8_cell_neg_32	negative	0.1875	0.25	the  ringer  is  indeed  low 
 8_cell_neg_33	negative	0.0001	0.25	as  others  have  reported  here  . 
 8_cell_neg_34	negative	0.25	0.125	Its  so  low  that  if  its  in  my  purse  i  ca  n't  even  hear  it  ! 
 8_cell_neg_35	negative	0.0001	0.0001	WTF  ?  ?  ? 
 8_cell_neg_36	negative	0.0001	0.0001	Also  the  battery  life  sucks  ,  no  sooner  does  the  thing  ring  and  the  batteries  at  half  . 
 8_cell_neg_37	negative	0.0001	0.75	It  also  doesnt  get  good  service  with  the  VM\/Sprint  network  , 
 8_cell_neg_38	negative	0.0001	0.25	my  slider  had  xcellent  service  w\/it 
 8_cell_neg_39	negative	0.0001	0.0001	despite  everything 
 8_cell_neg_40	negative	0.125	0.0001	and  rarely  if  ever  dropped  calls  . 
 8_cell_neg_41	negative	0.0001	0.125	So  I  `  ve  had  it  5  days  and  I  'm  considering 
 8_cell_neg_42	negative	0.0001	0.0001	attempting  to  bring  it  back 
 8_cell_neg_43	negative	0.0001	0.0001	where  I  purchased  it  from  . 
 8_cell_neg_44	negative	0.5	0.2916666666666667	However  i  do  n't  want  to  buy  an  expensive  phone  from  VM 
 8_cell_neg_45	negative	0.0001	0.25	because  I  'm  seriously  reconsidering  continuing  w\/them  . 
 8_cell_neg_46	negative	0.0001	0.0001	The  way  I  see 
 8_cell_neg_47	negative	0.125	0.2916666666666667	it  VM  leaves  alot  to  be  desired  with  the  quality  of  phones 
 8_cell_neg_48	negative	0.0001	0.0001	they  sell  + 
 8_cell_neg_49	negative	0.125	0.375	they  are  expensive  . 
 8_cell_neg_50	negative	0.125	0.25	I  am  a  lite  user 
 8_cell_neg_51	negative	0.0001	0.125	but  if  you  talk  slightly  more  than  usual  you  end  up 
 8_cell_neg_52	negative	0.25	0.125	feeling  it  wallet  -  wise  . 
 8_cell_neg_53	negative	0.0001	0.125	Prior  to  these  issues 
 8_cell_neg_54	negative	0.375	0.5625	I  was  a  happy  VM  customer  but  not  anymore  . 
 9_cell_pos_1	positive	0.0001	0.0001	Note  : 
 9_cell_pos_2	positive	0.125	0.25	I  am 
 9_cell_pos_3	positive	0.0001	0.0001	transitioning  from  using  the  Sony  Ericsson  P910i  smartphone 
 9_cell_pos_4	positive	0.1875	0.25	so  my  review  is  based  on  how  well  the  w710i  's  features  work  in  comparison  . 
 9_cell_pos_5	positive	0.0001	0.0001	I  purchased  this 
 9_cell_pos_6	positive	0.0001	0.0001	because  I  go  to  remote  areas 
 9_cell_pos_7	positive	0.25	0.25	and  the  P910i  needs  heavy  bandwidth  in  order  for  the  phone  to  function  . 
 9_cell_pos_8	negative	0.0001	0.0001	My  son  's  Z500  would  work  in  areas 
 9_cell_pos_9	positive	0.625	0.0001	my  p910i  would  not  . 
 9_cell_pos_10	positive	0.125	0.1875	Review  is  based  on  1  week  of  usage  . 
 9_cell_pos_11	positive	0.0001	0.0001	I  `  ve  also  purchased  the  z710i  for  my  son 
 9_cell_pos_12	positive	0.0001	0.0001	and  will  review  that  one  later  . 
 9_cell_pos_13	positive	0.0001	0.375	Strengths  : 
 9_cell_pos_14	positive	0.0001	0.375	\*  Improved  picture  quality  of  2.0  megapixels  vs  .  1.3 
 9_cell_pos_15	positive	0.0001	0.375	\*  Excellent  voice  quality  with  headsets 
 9_cell_pos_16	positive	0.0001	0.0001	-LRB-  wired  or  bluetooth  -RRB- 
 9_cell_pos_17	positive	0.0001	0.0001	\*  Text  ,  SMS  ,  MMS 
 9_cell_pos_18	positive	0.0001	0.0001	\*  shortcut  buttons 
 9_cell_pos_19	positive	0.0001	0.0001	to  quickly  use  4  of  your  most  used  features 
 9_cell_pos_20	positive	0.125	0.25	\*  Battery  life  is  outstanding 
 9_cell_pos_21	positive	0.0001	0.0001	\*  mp3  player 
 9_cell_pos_22	positive	0.0001	0.0001	\*  RSS  reader 
 9_cell_pos_23	positive	0.0001	0.0001	\*  Bluetooth  synchronization  of  files 
 9_cell_pos_24	positive	0.0001	0.5	\*  Ability  to  set  up  phone  in  non-english  languages 
 9_cell_pos_25	positive	0.5	0.5	\*  Ability  to  buy  an  international  SIM  card 
 9_cell_pos_26	positive	0.0001	0.0001	to  avoid  extra  fees 
 9_cell_pos_27	positive	0.0001	0.0001	\*  Sync  cord  charges  the  battery 
 9_cell_pos_28	positive	0.125	0.125	\*  Can  double  as  a  modem  via  bluetooth  or  usb  cable 
 9_cell_pos_29	positive	0.1875	0.3125	-LRB-  if  you  do  n't  have  unlimited  internet  package  be  very  careful 
 9_cell_pos_30	positive	0.125	0.25	as  they  charge  big  $  $  $  -RRB- 
