14_cell_pos_1	positive
14_cell_pos_2	positive
14_cell_pos_3	negative
14_cell_pos_4	positive
14_cell_pos_5	positive
14_cell_pos_6	positive
14_cell_pos_7	positive
14_cell_pos_8	positive
14_cell_pos_9	positive
14_cell_pos_10	positive
14_cell_pos_11	positive
14_cell_pos_12	positive
14_cell_pos_13	positive
14_cell_pos_14	positive
14_cell_pos_15	positive
14_cell_pos_16	positive
14_cell_pos_17	positive
14_cell_pos_18	positive
14_cell_pos_19	positive
14_cell_pos_20	positive
14_cell_pos_21	positive
14_cell_pos_22	positive
14_cell_pos_23	positive
14_cell_pos_24	positive
14_cell_pos_25	positive
14_cell_pos_26	positive
14_cell_pos_27	positive
14_cell_pos_28	positive
14_cell_pos_29	positive
14_cell_pos_30	positive
14_cell_pos_31	positive
14_cell_pos_32	positive
14_cell_pos_33	positive
14_cell_pos_34	positive
14_cell_pos_35	positive
14_cell_pos_36	positive
14_cell_pos_37	positive
14_cell_pos_38	positive
14_cell_pos_39	positive
14_cell_pos_40	positive
14_cell_pos_41	positive
14_cell_pos_42	negative
14_cell_pos_43	negative
14_cell_pos_44	negative
14_cell_pos_45	positive
14_cell_pos_46	positive
14_cell_pos_47	positive
14_cell_pos_48	positive
14_cell_pos_49	negative
14_cell_pos_50	negative
14_cell_pos_51	negative
14_cell_pos_52	negative
14_cell_pos_53	negative
14_cell_pos_54	negative
14_cell_pos_55	negative
14_cell_pos_56	negative
14_cell_pos_57	negative
14_cell_pos_58	negative
14_cell_pos_59	negative
14_cell_pos_60	negative
14_cell_pos_61	negative
14_cell_pos_62	negative
14_cell_pos_63	negative
14_cell_pos_64	negative
14_cell_pos_65	negative
14_cell_pos_66	negative
14_cell_pos_67	negative
14_cell_pos_68	negative
14_cell_pos_69	negative
14_cell_pos_70	negative
14_cell_pos_71	positive
14_cell_pos_72	positive
14_cell_pos_73	positive
14_cell_pos_74	positive
14_cell_pos_75	negative
14_cell_pos_76	negative
14_cell_pos_77	negative
14_cell_pos_78	negative
14_cell_pos_79	negative
14_cell_pos_80	positive
14_cell_pos_81	positive
