2_cell_neg_1	negative
2_cell_neg_2	negative
2_cell_neg_3	negative
2_cell_neg_4	negative
2_cell_neg_5	negative
2_cell_neg_6	negative
2_cell_neg_7	negative
2_cell_neg_8	negative
2_cell_neg_9	negative
2_cell_neg_10	negative
2_cell_neg_11	negative
2_cell_neg_12	negative
2_cell_neg_13	negative
2_cell_neg_14	negative
2_cell_neg_15	negative
2_cell_neg_16	negative
2_cell_neg_17	negative
2_cell_neg_18	negative
2_cell_neg_19	negative
2_cell_neg_20	negative
2_cell_neg_21	negative
2_cell_neg_22	negative
2_cell_neg_23	negative
2_cell_neg_24	negative
2_cell_neg_25	negative
2_cell_neg_26	negative
2_cell_neg_27	negative
2_cell_neg_28	negative
2_cell_neg_29	negative
2_cell_neg_30	negative
2_cell_neg_31	negative
2_cell_neg_32	negative
2_cell_neg_33	negative
2_cell_neg_34	negative
2_cell_neg_35	negative
2_cell_neg_36	negative
2_cell_neg_37	negative
2_cell_neg_38	negative
2_cell_neg_39	negative
2_cell_neg_40	negative
2_cell_neg_41	negative
2_cell_neg_42	negative
2_cell_neg_43	negative
2_cell_neg_44	negative
2_cell_neg_45	negative
2_cell_neg_46	negative
2_cell_neg_47	negative
2_cell_neg_48	negative
2_cell_neg_49	negative
2_cell_neg_50	positive
2_cell_neg_51	negative
2_cell_neg_52	negative
2_cell_neg_53	negative
2_cell_neg_54	negative
2_cell_neg_55	negative
2_cell_neg_56	negative
2_cell_neg_57	negative
2_cell_neg_58	negative
2_cell_neg_59	negative
2_cell_neg_60	negative
2_cell_neg_61	negative
2_cell_neg_62	negative
2_cell_neg_63	negative
2_cell_neg_64	negative
2_cell_neg_65	negative
2_cell_neg_66	negative
2_cell_neg_67	negative
2_cell_neg_68	negative
2_cell_neg_69	negative
2_cell_neg_70	negative
2_cell_neg_71	negative
2_cell_neg_72	negative
2_cell_neg_73	negative
2_cell_neg_74	negative
2_cell_neg_75	negative
2_cell_neg_76	negative
2_cell_neg_77	negative
2_cell_neg_78	negative
2_cell_neg_79	negative
2_cell_neg_80	negative
2_cell_neg_81	negative
2_cell_neg_82	negative
2_cell_neg_83	negative
2_cell_neg_84	negative
2_cell_neg_85	negative
2_cell_neg_86	negative
2_cell_neg_87	negative
2_cell_neg_88	negative
2_cell_neg_89	positive
2_cell_neg_90	negative
2_cell_neg_91	negative
2_cell_neg_92	negative
2_cell_neg_93	negative
2_cell_neg_94	negative
2_cell_neg_95	positive
2_cell_neg_96	positive
